appendix_ref,source_signal_id,source,source_grade,base_retest_grade,ticker,formation_date,event_date,event_day,entry_date,entry_open,formation_close,atr_abs20,rank_pct,swing_score,swing_rank_pct,mom12_1_pct,atr_pct20_pct,return_volume_corr20_pct,sma200_slope20_pct,close_vs_level_atr,close_location,event_volume_ratio,pullback_from_peak_atr,event_body_atr,event_body_return,r5,mfe5,mae5,r10,mfe10,mae10
S0028,MTR-v2:weekly:AGNT:2021-01-12,weekly,A+,A,AGNT,2021-01-08,2021-01-12,2,2021-01-13,34.35728304778838,33.90137481689453,2.493912324928055,0.9877206446661552,0.6921119592875318,0.8206106870229007,0.8778625954198473,0.7709923664122137,0.4274809160305343,0.916030534351145,0.2083962534161157,0.7824265311464521,0.6497036260594403,-0.2998128032810578,0.356476170099113,0.0265125338862317,0.2255838392957283,0.2937897741626993,-0.0298567443616502,0.4389596384132892,0.5923565148918226,-0.0298567443616502
S0029,MTR-v2:lm2:MARA:2021-02-01,lm2,A+,A,MARA,2021-01-28,2021-02-01,2,2021-02-02,21.38999938964844,19.89999961853028,3.64650001525879,0.9969348659003832,0.9465648854961832,0.9923664122137404,0.9694656488549618,0.9770992366412212,0.8931297709923665,0.9923664122137404,0.2303579182977935,0.7679556904867534,0.3178153659885439,-0.9433704976451186,0.0438776489078823,0.0077745310012276,0.4992987662423356,0.4992987662423356,-0.050958400359534,1.0364657604605454,1.1159420108930207,-0.050958400359534
S0030,MTR-v2:lm2:RIOT:2021-02-01,lm2,A+,B,RIOT,2021-01-28,2021-02-01,2,2021-02-02,20.559999465942383,19.93000030517578,3.609049844741821,0.9961685823754788,0.9134860050890584,0.9694656488549618,0.9618320610687024,0.9694656488549618,0.8091603053435115,0.9694656488549618,0.0138538505178566,0.7206702362875942,0.393617981042198,-1.3175215839822758,-0.052645583250793,-0.0094199570321731,0.5948444439331793,0.6001946683110437,-0.0457197787512636,1.8939689467678087,1.980009854016393,-0.0457197787512636
S0031,MTR-v2:monthly:DFTX:2021-02-02,monthly,A+,A+,DFTX,2021-01-29,2021-02-02,2,2021-02-03,49.650001525878906,44.25,5.120999908447265,1.0,0.89058524173028,0.9694656488549618,1.0,0.8854961832061069,0.7862595419847328,0.916030534351145,0.5565316393425269,0.733332316080726,0.5046123042452269,0.0585821602077517,0.292911545951348,0.0328947379428374,0.0211480202374869,0.1117824585396587,-0.036253836786281,0.223262814578059,0.3293050950985174,-0.036253836786281
S0032,MTR-v2:lm2:NVAX:2021-03-01,lm2,A+,A,NVAX,2021-02-25,2021-03-01,2,2021-03-02,225.75,221.5,31.375498199462896,0.992603550295858,0.9313725490196078,0.9852941176470588,0.9264705882352942,0.8676470588235294,1.0,0.8088235294117647,0.5988747387110643,0.8554686762702972,0.3787470648627219,0.2183229347046296,0.0653372188685696,0.0086047168640932,-0.3006866218507752,0.0186046376444837,-0.3471096372551564,-0.0367220079119947,0.0186046376444837,-0.3471096372551564
S0033,MTR-v2:lm2:LQDT:2021-06-01,lm2,A+,A+,LQDT,2021-05-27,2021-06-01,2,2021-06-02,25.709999084472656,24.239999771118164,2.08899974822998,0.9439880507841673,0.7686567164179104,0.9029850746268656,0.4402985074626865,0.9104477611940298,0.9552238805970148,0.8955223880597015,0.622307946906493,0.7619052905225935,0.3782880267440837,0.2776457161118023,0.6414553920953219,0.0553719053860528,-0.0085569553165546,0.0606768350385964,-0.0824581488672677,-0.1267988501602884,0.0606768350385964,-0.1481913497322291
S0034,MTR-v2:monthly:TDAY:2021-06-02,monthly,A+,A+,TDAY,2021-05-28,2021-06-02,2,2021-06-03,5.099999904632568,5.130000114440918,0.3299999833106994,0.9586776859504132,0.7512437810945274,0.8731343283582089,0.5895522388059702,0.7089552238805971,0.9552238805970148,0.6194029850746269,0.4242420411087837,0.962962112636009,0.7186762272476558,0.1212120117453667,0.3030300293634169,0.0193423410361439,0.0509804379889626,0.0647058686033112,-0.0176469955752315,0.1313725664358058,0.1411765255867552,-0.0176469955752315
S0035,MTR-v2:weekly:TDAY:2021-06-02,weekly,A+,A+,TDAY,2021-05-28,2021-06-02,2,2021-06-03,5.099999904632568,5.130000114440918,0.3299999833106994,0.9586776859504132,0.7512437810945274,0.8731343283582089,0.5895522388059702,0.7089552238805971,0.9552238805970148,0.6194029850746269,0.4242420411087837,0.962962112636009,0.7186762272476558,0.1212120117453667,0.3030300293634169,0.0193423410361439,0.0509804379889626,0.0647058686033112,-0.0176469955752315,0.1313725664358058,0.1411765255867552,-0.0176469955752315
S0036,MTR-v2:lm2:BBW:2021-07-01,lm2,A+,A,BBW,2021-06-29,2021-07-01,2,2021-07-02,14.652715467115613,13.876249313354492,1.6134688406029636,0.993482983345402,0.8153477218225419,0.8992805755395683,0.935251798561151,0.9784172661870504,0.5323741007194245,0.9856115107913668,0.5226389859719062,0.7678567171092744,0.3838032952856426,0.1138436266401531,0.1655884623112685,0.0184864069726762,-0.0301992387172556,0.0045584004093355,-0.1287748622682618,-0.1310539645329352,0.0598291344140722,-0.1350425518969623
S0037,MTR-v2:lm2:PRTA:2021-08-02,lm2,A+,A+,PRTA,2021-07-29,2021-08-02,2,2021-08-03,52.70000076293945,49.720001220703125,4.939399719238281,0.9713178294573644,0.8217054263565892,0.9224806201550388,0.7131782945736435,0.9534883720930232,0.7984496124031008,0.9612403100775194,0.6114104201774127,0.755627597305426,0.4439822576879815,0.2368712900649813,0.4757667778263468,0.0466362833356397,0.0848196838955137,0.1132826815859209,-0.031593944808787,0.0702087421133668,0.1347248267805352,-0.031593944808787
S0038,MTR-v2:monthly:CLDX:2021-08-03,monthly,A+,A+,CLDX,2021-07-30,2021-08-03,2,2021-08-04,44.20000076293945,43.75,3.305499839782716,0.955984555984556,0.7743589743589743,0.9,0.5615384615384615,0.8538461538461538,0.9076923076923076,0.8153846153846154,0.3448795779470903,0.9125682946200204,0.2733441920515589,0.0,0.3630315598558133,0.0274662577399547,0.0520361809357485,0.0891402388846238,-0.0113122169993091,0.0287330415348892,0.0891402388846238,-0.0502262710946498
S0039,MTR-v2:lm2:OCGN:2021-08-03,lm2,A+,A+,OCGN,2021-07-29,2021-08-03,3,2021-08-04,6.960000038146973,6.820000171661377,0.5828999519348145,0.9976744186046512,0.9431524547803616,0.9844961240310076,0.9767441860465116,0.9224806201550388,0.9302325581395348,0.8914728682170543,0.3945788952461728,0.878049432912476,0.7827027450966824,0.0514671680942333,0.3088013724796303,0.0262009182204132,0.2227011756091217,0.3433908520435969,-0.0258620441597793,0.0316091650841747,0.3433908520435969,-0.0258620441597793
S0040,MTR-v2:monthly:AA:2022-02-02,monthly,A+,A+,AA,2022-01-31,2022-02-02,2,2022-02-03,56.09183892538535,54.006256103515625,3.3504616945488523,0.9963846710050616,0.709832134292566,0.8776978417266187,0.9640287769784172,0.60431654676259,0.5611510791366906,0.8992805755395683,0.7105915545338383,0.8394003652962063,0.7476702284362297,0.2188611512046114,0.2899213189907708,0.0175287932949959,0.2208829072961622,0.2286927389051745,-0.0096774139228804,0.3215621784631841,0.323429761365134,-0.0096774139228804
S0041,MTR-v2:weekly:AA:2022-02-02,weekly,A+,A+,AA,2022-01-28,2022-02-02,3,2022-02-03,56.09183892538535,54.663352966308594,3.301179218662865,0.9963662790697676,0.7246376811594203,0.8768115942028986,0.9637681159420288,0.572463768115942,0.6376811594202898,0.8913043478260869,0.5221506640408223,0.8394003652962063,0.7642725462011573,0.2221284743919267,0.2942494815852826,0.0175287932949959,0.2208829072961622,0.2286927389051745,-0.0096774139228804,0.3215621784631841,0.323429761365134,-0.0096774139228804
S0042,MTR-v2:weekly:DVN:2022-02-02,weekly,A+,A+,DVN,2022-01-28,2022-02-02,3,2022-02-03,42.840700499731234,41.73163604736328,2.1019641708408625,0.9905523255813954,0.7318840579710145,0.8876811594202898,0.9057971014492754,0.391304347826087,0.8985507246376812,0.9855072463768116,0.650883380364461,0.9054734205082476,0.6866070332745213,-0.0038516251005649,0.4313508584674228,0.0214889249718854,-0.0151170126719324,0.0476192456540234,-0.0447844952738855,0.0175737137982141,0.0525321864613617,-0.0542326699177233
S0043,MTR-v2:weekly:BCYC:2022-03-24,weekly,A+,A,BCYC,2022-03-18,2022-03-24,4,2022-03-25,42.5,41.18999862670898,2.584599685668945,0.9784122562674096,0.8287037037037036,0.9513888888888888,0.7847222222222222,0.7569444444444444,0.9444444444444444,0.5138888888888888,0.3482169911531098,0.9022557397361644,0.622548250431508,-0.1276785794671378,0.2011918753402949,0.0125090320322618,0.0324706133674173,0.0705882352941176,-0.0185882568359374,-0.1122353048885569,0.1249412087833179,-0.1171764598173253
S0044,MTR-v2:lm2:OXY:2022-04-01,lm2,A+,A,OXY,2022-03-30,2022-04-01,2,2022-04-04,55.01644293664239,53.86381149291992,3.8276731663084265,0.9619718309859157,0.8145539906103286,0.971830985915493,0.6197183098591549,0.8591549295774648,0.9647887323943662,0.908450704225352,0.1542373532356825,0.9627661409286375,0.3844493965251787,-0.2717504781916376,0.3158170167917913,0.0227032897299512,0.0526314974078101,0.0575710459794891,-0.0614889578392684,0.0453071795357185,0.0732410750265173,-0.0614889578392684
S0045,MTR-v2:lm2:RES:2022-04-01,lm2,A+,A+,RES,2022-03-30,2022-04-01,2,2022-04-04,10.272705868481609,9.73013401031494,0.7989380685074172,0.9429577464788732,0.6830985915492956,0.8028169014084507,0.4295774647887324,0.9225352112676056,0.6971830985915493,0.9014084507042254,0.3282386051394848,0.8524589138754771,0.5392960324922128,-0.2150538434674197,0.3848331653603064,0.0317460458801936,0.031690240603144,0.068662081037657,-0.0906689041589682,0.098591485693587,0.1364436244306937,-0.0906689041589682
S0046,MTR-v2:lm2:SD:2022-04-01,lm2,A+,A+,SD,2022-03-30,2022-04-01,2,2022-04-04,11.921563906361778,11.310744285583496,0.9057019619963108,0.9964788732394366,0.7652582159624414,0.9190140845070424,0.9647887323943662,0.9014084507042254,0.4295774647887324,0.9225352112676056,0.5116293152332484,0.9528308846683288,0.5607135594840842,0.0155056465995524,0.7441862108907641,0.0607210634198229,0.025324107573341,0.0415196125086543,-0.0594227900653761,0.1654892018794438,0.2073030587776472,-0.0594227900653761
S0047,MTR-v2:lm2:AMR:2022-08-01,lm2,A+,B,AMR,2022-07-28,2022-08-01,2,2022-08-02,127.87693863181762,128.6383514404297,9.220063396636949,1.0,0.7268170426065163,0.8947368421052632,1.0,0.9774436090225564,0.2030075187969924,0.9924812030075189,0.0258090216078649,0.7109097567471573,0.6413832986744993,-0.2643584975223095,-0.0836126817937089,-0.0059462454216353,0.0515779165189282,0.0568622778775622,-0.0621463651730829,0.1207204525730702,0.1393644610359325,-0.0621463651730829
S0048,MTR-v2:lm2:TMDX:2022-09-01,lm2,A+,A,TMDX,2022-08-30,2022-09-01,2,2022-09-02,52.65999984741211,51.43000030517578,3.747150421142578,0.9238165680473372,0.7083333333333334,0.8161764705882353,0.2426470588235294,0.9558823529411764,0.9264705882352942,0.9411764705882352,0.1280972174290156,0.912547738088504,0.7510661953834155,-0.4003041862254948,0.0213490272250743,0.001543469294448,0.0138625055896615,0.0634257531763367,-0.0488036403773464,-0.050892523982935,0.0712115459716296,-0.0753133234858218
S0049,MTR-v2:monthly:SGML:2022-09-07,monthly,A+,A+,SGML,2022-08-31,2022-09-07,4,2022-09-08,23.979999542236328,23.09000015258789,1.6846997261047352,0.9903917220990393,0.926470588235294,0.9852941176470588,0.9044117647058824,0.9705882352941176,0.9044117647058824,0.9852941176470588,0.296788794022108,0.761061767654776,0.5334644667898869,-0.2314948970462359,0.3442749557792671,0.0252064284196764,0.2039199912570573,0.2197664953446534,-0.0229357484386864,0.1296914374361797,0.2301918500057189,-0.0229357484386864
S0050,MTR-v2:monthly:RYTM:2022-10-04,monthly,A+,A+,RYTM,2022-09-30,2022-10-04,2,2022-10-05,24.729999542236328,24.5,3.0013500213623048,0.9755219582433404,0.7697841726618705,0.8776978417266187,0.7553956834532374,0.9928057553956836,0.5611510791366906,1.0,0.1132824063064678,0.7435899003409998,0.5651025369803233,-0.1932463456704041,0.2798741055222266,0.0350000063578288,-0.0477153387391076,0.0788516295606496,-0.08127781100234,-0.0432672751569108,0.0788516295606496,-0.111200972539578
S0051,MTR-v2:monthly:WFRD:2023-03-02,monthly,A+,A+,WFRD,2023-02-28,2023-03-02,2,2023-03-03,65.12543917050809,64.59217071533203,2.970008206908653,0.9865913902611152,0.7816901408450705,0.8943661971830986,0.8661971830985915,0.7253521126760564,0.7535211267605634,0.9014084507042254,0.5157918837955601,0.7326196226907803,0.5817665000265624,-0.1436351250425314,0.4472358785040798,0.020499701925055,-0.064909989726635,0.0448113188216858,-0.0677386695706397,-0.1877326899737521,0.0448113188216858,-0.2338842745931463
S0052,MTR-v2:lm2:PTGX:2023-05-01,lm2,A+,A+,PTGX,2023-04-27,2023-05-01,2,2023-05-02,23.459999084472656,22.670000076293945,1.301649856567384,0.9910044977511244,0.7164179104477612,0.8470149253731343,0.9104477611940298,0.9029850746268656,0.3358208955223881,0.9701492537313432,0.6760644241818389,0.8520170857417535,0.569384905170174,0.3994918816234815,0.7298420929389475,0.0420353468829914,0.0626599010260007,0.1116794945216976,-0.0225915942020501,0.106990636267463,0.1172208059385699,-0.0225915942020501
S0053,MTR-v2:monthly:AXSM:2023-06-02,monthly,A+,A+,AXSM,2023-05-31,2023-06-02,2,2023-06-05,73.87999725341797,73.77999877929688,3.563800430297852,0.993421052631579,0.8248175182481751,0.9197080291970804,0.9343065693430656,0.7299270072992701,0.8102189781021898,0.7372262773722628,0.0954048841777427,0.90945053360687,0.7589502027097479,-0.2160605393389136,0.2749882817797651,0.0133990069060938,-0.0018949566168529,0.0383053862515372,-0.0102868778436612,0.1505143903625088,0.164861948537935,-0.0102868778436612
S0054,MTR-v2:monthly:PRTA:2023-06-02,monthly,A+,A+,PRTA,2023-05-31,2023-06-02,2,2023-06-05,68.66000366210938,66.43000030517578,4.086750411987305,0.9817251461988304,0.9099756690997568,0.9854014598540146,0.8175182481751825,0.9124087591240876,1.0,0.927007299270073,0.6313088813760183,0.9741698455821286,0.7210077928939373,0.2544811428847723,0.4991743340977195,0.030461413742616,0.0122341435055033,0.0771627765572031,-0.0088698096007246,-0.0033498885037275,0.1233613914877029,-0.0088698096007246
S0055,MTR-v2:monthly:TMDX:2023-06-05,monthly,A+,A+,TMDX,2023-05-31,2023-06-05,3,2023-06-06,74.47000122070312,72.66000366210938,3.343950653076172,0.9919590643274854,0.7493917274939172,0.8467153284671532,0.9197080291970804,0.6861313868613139,0.6423357664233577,0.781021897810219,0.6279992416123905,0.7175576668465621,0.3479400398486287,-0.0179421184156999,0.2631632383698499,0.011911273897236,0.1005773833892091,0.1038001289221153,0.0,0.0789579314762156,0.1482476263537129,0.0
S0056,MTR-v2:monthly:VKTX:2023-06-05,monthly,A+,A+,VKTX,2023-05-31,2023-06-05,3,2023-06-06,23.049999237060547,21.959999084472656,1.5515001296997069,1.0,0.94647201946472,1.0,1.0,0.9635036496350364,0.8759124087591241,1.0,0.71543700777286,0.7070122979053984,0.5222120857232146,0.3351597900699615,0.3931682625573665,0.027159422761209,0.0297180649008284,0.1093275722852056,-0.0065075758566228,-0.053796087295502,0.1093275722852056,-0.1004337832248973
S0057,MTR-v2:lm2:AI:2023-07-03,lm2,A+,A,AI,2023-06-29,2023-07-03,2,2023-07-05,37.43999862670898,35.900001525878906,4.49749994277954,0.983927323549965,0.8194444444444443,0.9583333333333334,0.8402777777777778,1.0,0.6180555555555556,0.9583333333333334,0.3513058446824467,0.9502476703801408,0.3335962364011817,-0.1867704643190622,0.1200669088154829,0.0146183252734857,0.1076389621210942,0.1372864154081172,-0.0336538025574161,0.0846688595063454,0.1372864154081172,-0.0336538025574161
S0058,MTR-v2:monthly:AAOI:2023-08-02,monthly,A+,A+,AAOI,2023-07-31,2023-08-02,2,2023-08-03,7.630000114440918,6.75,1.3153499841690064,0.996382054992764,0.8848920863309352,0.9784172661870504,0.9640287769784172,1.0,0.6906474820143885,0.9928057553956836,0.4865624162301761,0.8749998645349158,0.541283163367838,0.2204736118472982,0.4409472236945964,0.0851688588222401,0.5937089993481768,0.726081242301392,-0.1480996195926948,0.7077325737269604,1.0838793420772226,-0.1480996195926948
S0059,MTR-v2:lm2:AAOI:2023-08-02,lm2,A+,A+,AAOI,2023-07-28,2023-08-02,3,2023-08-03,7.630000114440918,6.710000038146973,1.344849991798401,0.9956300072833212,0.9009661835748792,0.9855072463768116,0.9565217391304348,1.0,0.7463768115942029,0.9927536231884058,0.5056324738711513,0.8749998645349158,0.5116951152816557,0.2156374046336757,0.4312748092673515,0.0851688588222401,0.5937089993481768,0.726081242301392,-0.1480996195926948,0.7077325737269604,1.0838793420772226,-0.1480996195926948
S0060,MTR-v2:weekly:ANF:2023-08-29,weekly,A+,A+,ANF,2023-08-25,2023-08-29,2,2023-08-30,51.36000061035156,50.15999984741211,1.7735002517700191,0.977388767323122,0.7367149758454107,0.8623188405797102,0.7753623188405797,0.4565217391304347,0.9782608695652174,0.8623188405797102,0.6540736863467521,1.0,0.626698756962905,0.2593735659262298,0.8908924680334976,0.031765137978301,0.0704828444093741,0.0794392127700849,-0.0021417564066265,-0.0140187151897737,0.0809968808017043,-0.0151868919397883
S0061,MTR-v2:monthly:ANF:2023-09-05,monthly,A+,A+,ANF,2023-08-31,2023-09-05,2,2023-09-06,55.06999969482422,53.75,1.985000228881836,0.9851961509992598,0.8039215686274509,0.9338235294117648,0.8529411764705882,0.5735294117647058,0.9852941176470588,0.8897058823529411,0.5541553386826172,0.7261144020643027,0.675346573704431,0.0806044478404107,0.3576821171817176,0.0131141317413534,-0.0510259921711079,0.0081714320943013,-0.0539313825524184,-0.0815325565398817,0.0081714320943013,-0.0895224320409634
S0062,MTR-v2:weekly:XPO:2023-11-07,weekly,A+,A+,XPO,2023-11-03,2023-11-07,2,2023-11-08,81.44999694824219,79.52999877929688,3.3674999237060548,0.9852832965415746,0.7598039215686274,0.9264705882352942,0.8529411764705882,0.6397058823529411,0.7867647058823529,0.8823529411764706,0.472161545154632,0.8146857810524294,0.5945226603014332,0.1692649466185922,0.5939124113769624,0.0252780577675901,0.0659300546075456,0.0815224019451819,-0.0155923473376362,0.0926949457905506,0.0976059530448918,-0.0155923473376362
S0063,MTR-v2:weekly:SPOT:2023-12-12,weekly,A+,A,SPOT,2023-12-08,2023-12-12,2,2023-12-13,199.0200042724609,198.0500030517578,5.420449829101566,0.9775524981897176,0.6882494004796164,0.8129496402877698,0.7769784172661871,0.316546762589928,0.9712230215827338,0.4820143884892086,0.1752616439952638,0.7692299484261019,0.766375979351528,-0.1844865336878782,0.3449889171831796,0.009486100902291,-0.0411516544346668,0.0166314816980024,-0.0494925429206142,-0.0439654296661612,0.0166314816980024,-0.0553211211399237
S0064,MTR-v2:weekly:ANF:2024-01-17,weekly,A+,A+,ANF,2024-01-12,2024-01-17,2,2024-01-18,100.29000091552734,96.79000091552734,3.689000701904293,0.9904371584699454,0.7868480725623582,0.8979591836734694,0.9047619047619048,0.6190476190476191,0.8367346938775511,0.9523809523809524,0.726484086542012,0.9810422256130568,0.6106898881465356,0.0596370774853901,0.3280018580229683,0.0123142586827451,0.0189450743696695,0.0550403489149016,-0.0476617682287486,0.0160534509487904,0.0569348791738679,-0.0476617682287486
S0065,MTR-v2:weekly:NVDA:2024-01-23,weekly,A+,A,NVDA,2024-01-19,2024-01-23,2,2024-01-24,60.19700279855746,59.38544464111328,1.4829133722670185,0.9886765746638358,0.6995305164319249,0.8732394366197183,0.8873239436619719,0.3028169014084507,0.908450704225352,0.6267605633802817,0.2571431079525518,0.9720764320941052,0.7035201553288061,-0.308306552452459,0.2039659090750066,0.0050864765042952,0.0409591446625183,0.0528820982463327,-0.0060692677760056,0.1313181065909745,0.1567061140017094,-0.0060692677760056
S0066,MTR-v2:monthly:UPST:2024-02-02,monthly,A+,A+,UPST,2024-01-31,2024-02-02,2,2024-02-05,31.700000762939453,31.76000022888184,2.8094003677368167,0.9715909090909092,0.7706855791962175,0.900709219858156,0.7163120567375887,0.950354609929078,0.6453900709219859,0.5460992907801419,0.3345911621755979,0.866359147266517,0.671066133350022,-0.0142382395854697,0.4413759223167296,0.0394151848236641,0.0694006533120175,0.1148264764051352,-0.0264984268886813,-0.1738170377372226,0.165930542427074,-0.2018927877554237
S0067,MTR-v2:lm2:COIN:2024-03-01,lm2,A+,A,COIN,2024-02-28,2024-03-01,2,2024-03-04,217.38999938964844,200.8000030517578,13.28050117492676,0.9719753930280246,0.8004535147392291,0.8979591836734694,0.7210884353741497,0.8707482993197279,0.8095238095238095,0.8231292517006803,0.3742329566662988,0.9402702480213536,0.6433565756108667,-0.4171524261894706,0.2311665263066137,0.0151455716351225,0.1804590636077212,0.2445374145663283,-0.0236441391236011,0.1148626951138955,0.2495974730170576,-0.0236441391236011
S0068,MTR-v2:lm2:DFTX:2024-04-01,lm2,A+,A,DFTX,2024-03-27,2024-04-01,2,2024-04-02,9.31999969482422,9.5,1.190299940109253,0.9137466307277629,0.7046979865771812,0.8322147651006712,0.1409395973154362,0.9865771812080536,0.9865771812080536,0.8657718120805369,0.0168028721918914,0.8771934521021001,0.3002984968393143,-0.4032593181448625,0.1008156307412615,0.0127660472450277,0.1684550107196269,0.3111588698672467,-0.0372317739734495,0.0493562288851177,0.3111588698672467,-0.0372317739734495
S0069,MTR-v2:monthly:APP:2024-05-02,monthly,A+,A+,APP,2024-04-30,2024-05-02,2,2024-05-03,73.0,70.56999969482422,3.639450454711914,0.9894440534834624,0.8018648018648018,0.9370629370629372,0.8951048951048951,0.6993006993006993,0.8111888111888111,0.902097902097902,0.5220572582377148,0.7552737726185532,0.6440358397524737,0.0315975901308523,0.3338427002659476,0.01705149132157,0.1601370197452911,0.2123287671232876,-0.0068493150684931,0.1401370322867616,0.2123287671232876,-0.0068493150684931
S0070,MTR-v2:monthly:VRT:2024-05-06,monthly,A+,A+,VRT,2024-04-30,2024-05-06,4,2024-05-07,95.63855160241,92.74645233154295,5.6924864397860775,0.9943701618578464,0.8648018648018648,0.972027972027972,0.944055944055944,0.8321678321678322,0.8181818181818182,0.9370629370629372,0.746314042782163,0.9930807448825054,0.5251245083503518,0.4169556003666702,0.5027992728973986,0.0304057926172294,-0.0114702102030853,0.0458601423053828,-0.0225234451390969,0.035662117357073,0.0923878776726427,-0.0291971843894323
S0071,MTR-v2:lm2:WGS:2024-06-03,lm2,A+,A+,WGS,2024-05-30,2024-06-03,2,2024-06-04,21.21999931335449,20.38999938964844,1.91069974899292,0.9634986225895316,0.7922374429223744,0.928082191780822,0.636986301369863,0.9452054794520548,0.7945205479452054,0.9931506849315068,0.5547712945739964,0.9411763972569096,0.7356687898089171,0.0680384598280052,0.4710324195904007,0.0437956963159305,0.2101791298840645,0.3450989722518518,-0.004241289137613,0.3072573359444177,0.3718191117957112,-0.004241289137613
S0072,MTR-v2:monthly:AMSC:2024-07-02,monthly,A+,A+,AMSC,2024-06-28,2024-07-02,2,2024-07-03,24.15999984741211,23.38999938964844,1.695499801635743,0.9766355140186916,0.8022222222222223,0.9466666666666668,0.7666666666666667,0.86,0.78,0.94,0.4128580624215466,0.8979593955129278,0.4694721238573663,0.1474491473008791,0.5367148061793826,0.0392579739185301,0.1353477019211959,0.2061258101692316,-0.00248342161926,0.2003311334087747,0.353476861318859,-0.00248342161926
S0073,MTR-v2:lm2:NVAX:2024-07-02,lm2,A+,B,NVAX,2024-06-27,2024-07-02,3,2024-07-03,12.979999542236328,12.829999923706056,1.6909997940063473,0.957679180887372,0.8117913832199547,0.9217687074829932,0.5782312925170068,0.9931972789115646,0.8639455782312925,0.9183673469387756,0.0827914608972605,0.7368426336148626,0.2268274862816144,-0.4671792182666948,0.1064460834435238,0.0140735188203786,-0.0801232664507356,0.0177196073976915,-0.1001540279589695,0.2211094715292205,0.3050848329335933,-0.1001540279589695
S0074,MTR-v2:monthly:ROOT:2024-07-02,monthly,A+,A+,ROOT,2024-06-28,2024-07-02,2,2024-07-03,53.810001373291016,51.61000061035156,3.546500015258789,0.9986648865153538,0.8088888888888889,0.9533333333333334,0.9866666666666668,0.8333333333333334,0.6066666666666667,0.9533333333333334,0.6090511315716134,0.8797173163951078,0.6435977582859425,-0.1353445763911275,0.8177080257723592,0.0570080909528232,0.1507154169982933,0.2637055986724486,-0.0243449422014184,0.4757480326236361,0.5439509331120747,-0.0243449422014184
S0075,MTR-v2:lm2:ASTS:2024-09-03,lm2,A+,A,ASTS,2024-08-29,2024-09-03,2,2024-09-04,31.989999771118164,29.25,4.374350357055664,0.997943797121316,0.9634703196347032,1.0,0.9794520547945206,0.9863013698630136,0.9246575342465754,1.0,0.036576824980202,0.7586580404328496,0.4161704966767167,-0.5006458914579689,0.0251467306851943,0.0037542871404729,-0.1838074149058075,0.1422319842751953,-0.2381994056393961,-0.1247264707616688,0.1422319842751953,-0.2641450114426013
S0076,MTR-v2:monthly:CVNA:2024-10-02,monthly,A+,A+,CVNA,2024-09-30,2024-10-02,2,2024-10-03,35.17599868774414,34.821998596191406,1.5264699935913086,0.9921363040629096,0.8213507625272332,0.9281045751633988,0.9215686274509804,0.5882352941176471,0.954248366013072,0.9411764705882352,0.3721008574303529,0.8860104821733874,0.5882640710032154,-0.189981405952869,0.4114056317434034,0.0180656559837149,0.0806800476772109,0.1001251792477251,-0.0105185053925328,0.0996134224513856,0.1096771052111895,-0.0105185053925328
S0077,MTR-v2:weekly:TPC:2024-10-29,weekly,A+,A,TPC,2024-10-25,2024-10-29,2,2024-10-30,26.43811446961112,25.88005256652832,1.3632617898494424,0.982396750169262,0.75,0.8885135135135135,0.8243243243243243,0.7364864864864865,0.6891891891891891,0.8581081081081081,0.4459078806002285,0.7604169150195865,0.6944996157363466,-0.1973679433298651,0.0219303301463969,0.0011299693976498,0.0331699492151003,0.0508857160670814,-0.0376931649377796,0.1017715096507922,0.3022990175549522,-0.0376931649377796
S0078,MTR-v2:monthly:HOOD:2024-12-03,monthly,A+,A+,HOOD,2024-11-29,2024-12-03,2,2024-12-04,39.95000076293945,37.540000915527344,2.1921500205993647,0.9809160305343512,0.7700421940928269,0.939873417721519,0.810126582278481,0.5949367088607594,0.9050632911392406,0.759493670886076,0.5017897788858167,0.9689725997465368,0.7261174044082231,-0.0684266699219306,0.7253153924899548,0.0429149847592287,-0.0648310413798681,0.0703378599481907,-0.069086410100669,0.0420525725429841,0.0971214266337288,-0.1083855256160974
S0079,MTR-v2:monthly:TPC:2025-01-03,monthly,A+,A+,TPC,2024-12-31,2025-01-03,2,2025-01-06,25.1226847820671,24.11618423461914,1.3019751763089906,0.970456005138086,0.6965811965811967,0.8076923076923077,0.7051282051282052,0.6089743589743589,0.7756410256410257,0.5128205128205128,0.4439343361632046,0.7692312206744993,0.6121333088868826,-0.0765394446290366,0.3367780048618748,0.018077260940807,-0.052360171489222,0.0408568315767969,-0.071003540266386,0.087266970901493,0.0896469576929572,-0.071003540266386
S0080,MTR-v2:lm2:IONQ:2025-02-03,lm2,A+,A,IONQ,2025-01-30,2025-02-03,2,2025-02-04,41.88999938964844,38.810001373291016,5.886050128936766,0.9852185089974294,0.7585470085470085,0.8878205128205128,0.8525641025641025,0.9615384615384616,0.4615384615384615,0.9743589743589745,0.4519159349892593,0.8244633805291702,0.4575826351104998,-0.2565384746062235,0.69146534699313,0.1088235168121045,-0.0195750705841941,0.0644545429047358,-0.0646932232981204,-0.189782785361033,0.0644545429047358,-0.2165194515869468
