actionable,base_retest_grade,ticker,formation_date,event_date,event_day,formation_close,atr_abs20,adv20,rank_pct,swing_score,swing_rank_pct,mom12_1_pct,atr_pct20_pct,return_volume_corr20_pct,sma200_slope20_pct,expansion_date,expansion_peak_atr,pullback_from_peak_atr,close_vs_level_atr,close_location,event_volume_ratio,event_body_atr,event_body_return,entry_date,entry_open,r5,mfe5,mae5,r10,mfe10,mae10,policy,days_to_end,formation_return5,formation_return10,formation_return20,formation_return63,price_vs_sma20,price_vs_sma50,price_vs_sma200,sma20_slope5,sma50_slope10,sma200_slope20_raw,distance_prior_high20,distance_prior_high60,formation_volume_ratio20,relative_volume5_20,relative_volume20_60,signed_volume20,formation_gap,formation_close_location,atr_pct_raw,year,sample,quality_points,grade,month
True,A,TRUP,2020-08-28,2020-09-02,3,65.98999786376953,4.441249465942383,52991306.25589371,0.9459691252144082,0.7065527065527065,0.8290598290598291,0.4615384615384615,0.7692307692307693,0.8888888888888888,0.6153846153846154,2020-09-01,0.7430348322164311,-0.0968196694360964,0.6462151627803348,0.902147154364958,0.6508992120370256,0.1936393388721928,0.0126470677992875,2020-09-03,67.8499984741211,0.0481946108474586,0.0773765676944329,-0.0480471954243871,0.0343404846492867,0.1432572061797534,-0.0480471954243871,rolling_daily_cohorts_cooldown_10,1,0.1407087226335854,0.0907437663432979,0.304923833537684,1.0935912723794257,0.0716228300000736,0.2579155451891444,0.7826161266489642,0.0513380848916469,0.1031627199084153,0.1097624947993982,-0.1429870407302658,-0.1429870407302658,1.3025359869205522,0.0785381504382352,0.549047424093839,0.1180100554401406,0.0104744350640024,0.1510973966056599,0.0673018580044652,2020,development,2,A,2020-09
True,A+,SWBI,2020-09-29,2020-10-01,2,12.639403343200684,1.177826455992143,60459348.40860367,0.9873949579831932,0.8403361344537814,0.9327731092436976,0.8739495798319328,0.9663865546218487,0.680672268907563,0.6974789915966386,2020-09-30,0.4529362040411989,0.0696830718620575,0.5226192759032564,0.838095047792741,0.5403611541793911,0.4041592062093747,0.0372511197863962,2020-10-02,12.885621001371312,0.0630576720130424,0.1267520185989783,-0.0057324938650494,0.0687900256823574,0.1267520185989783,-0.0057324938650494,rolling_daily_cohorts_cooldown_10,1,-0.0487954896397144,-0.0632603328939906,-0.15406134806113,-0.0661555105482758,-0.0851100906623136,-0.1393250154448896,0.3881631737152262,-0.0393230063930257,-0.0105754148284811,0.1006314840185238,-0.3104089044690087,-0.3104089044690087,0.4582897634367341,-0.3333498525789684,0.1899996103668892,-0.4834999713549877,-0.0032239261720408,0.1428562445766308,0.0931868715642934,2020,development,2,A,2020-10
True,A,TGTX,2020-09-29,2020-10-01,2,26.170000076293945,1.7410001754760742,57961936.42847061,0.9890756302521008,0.8207282913165266,0.907563025210084,0.8907563025210085,0.7310924369747899,0.8403361344537815,0.7815126050420168,2020-09-30,0.6358416079133598,-0.1074096816831555,0.5284319262302042,0.7974687822920993,0.7675781977132521,0.0574384671973864,0.0037050901192201,2020-10-02,26.350000381469727,0.1529411279299606,0.1802656520392451,-0.0127893695753213,0.1404174118415875,0.2132826888244354,-0.0127893695753213,rolling_daily_cohorts_cooldown_10,1,0.0206708541053819,0.0372572552957841,0.0550292180739599,0.3434291935968698,0.0363330448335543,0.1323171276021169,0.5530443045684348,0.0072796163446191,0.0198391140485376,0.1133702343786431,-0.0524982157451555,-0.0524982157451555,0.7164647165873539,-0.296946549840024,0.2682374288875209,0.2000762103317558,0.0066588355550993,0.8260865238534367,0.0665265636377722,2020,development,2,A,2020-10
True,A,CLNE,2021-01-28,2021-02-01,2,10.4399995803833,1.1239999055862426,105045912.38596678,0.960919540229885,0.8167938931297709,0.9083969465648856,0.6106870229007634,0.8854961832061069,0.9541984732824428,0.9083969465648856,2021-01-29,0.5338082134061972,-0.4181497388860274,0.1156584745201698,0.8235294117647085,0.4362530454669234,0.3202844189648606,0.0352595157034481,2021-02-02,10.789999961853027,0.6561631976284532,0.707136250362931,-0.0713623268592782,0.4754402347152475,0.8341057447166753,-0.0713623268592782,rolling_daily_cohorts_cooldown_10,1,0.0255402030857829,0.0028818187714623,0.3419022235014151,3.1264820942462057,0.0491407427752901,0.4988800806561027,1.93778302958222,0.0764820412418538,0.2928685452266859,0.3041579516547412,-0.1747035655961337,-0.1747035655961337,0.7874378556057076,-0.056319991517275,0.3464835305801628,0.1330365986201112,-0.0090909437699753,0.3968253247411834,0.1076628305328892,2021,development,2,A,2021-02
True,A+,NIU,2021-01-28,2021-02-01,2,44.5,3.4809999465942383,81264027.15761185,0.9455938697318008,0.6946564885496183,0.8091603053435115,0.4580152671755725,0.6793893129770993,0.9465648854961832,0.6335877862595419,2021-01-29,0.548692868921422,0.1580003577991026,0.7066932267205247,0.9888886298661252,0.5368882755901632,0.6463659967020018,0.0503243132648911,2021-02-02,47.220001220703125,-0.0368488274774527,0.0584497723461114,-0.070944561673361,0.0468021818581338,0.1304531911937207,-0.0842863074830108,rolling_daily_cohorts_cooldown_10,1,-0.0517792518511401,0.1331805317359591,0.6336270328159894,0.6018718106580965,0.1492026559897965,0.3258884966183188,1.006013529753127,0.1324851910772699,0.0920212676367318,0.1681569255347574,-0.160377358490566,-0.160377358490566,0.581440047311616,-0.036114533537036,-0.1112678153770684,0.211344931250308,0.0146146999477887,0.2,0.0782247179009941,2021,development,2,A,2021-02
True,B,ENPH,2021-01-28,2021-02-04,5,193.7400054931641,15.328999328613282,1049258599.8749542,0.9839080459770116,0.7837150127226462,0.8778625954198473,0.8396946564885496,0.6946564885496184,0.816793893129771,0.8091603053435115,2021-02-03,0.2733372931131964,-0.1500416135236934,0.1232956795895029,0.7155477793893217,0.2884515765659701,0.0671928256513323,0.0052929020914265,2021-02-05,196.97999572753903,0.0106610120269285,0.1627576315055812,-0.0328967198095694,-0.0367549517281401,0.1627576315055812,-0.1089958457020184,rolling_daily_cohorts_cooldown_10,1,-0.0865198319655412,-0.0488487251656074,0.1383079257755828,0.964311171938618,-0.012945696556752,0.171301150643929,1.0744818032302792,0.0235256377426802,0.1143750671135124,0.2126941233069441,-0.1289843462092645,-0.1289843462092645,0.6540596644369892,-0.2891127566311086,0.4271228314006863,0.2865151289677868,0.0213942673424671,0.8951876056181743,0.079121497336564,2021,development,2,A,2021-02
True,A+,DFTX,2021-02-25,2021-03-01,2,51.59999847412109,5.368500328063966,14170352.437109184,1.0,0.7818627450980392,0.8897058823529411,1.0,0.6617647058823529,0.6838235294117647,0.8382352941176471,2021-02-26,0.2794076386954311,0.2794076386954311,0.5588152773908622,0.8181815379469828,0.4179056378517233,0.3911704099454541,0.0399999709356397,2021-03-02,55.20000076293945,-0.30706522696861,0.0054347687122127,-0.3831521962600902,-0.2119565326309683,0.0054347687122127,-0.3831521962600902,rolling_daily_cohorts_cooldown_10,1,-0.1156812369582787,-0.0171428862072173,0.0979891402681139,1.219354773080477,-0.0359555201642417,0.0228475302190294,1.5755635147168303,0.0152213490725205,0.108190927455076,0.3071344659173303,-0.2181818413011956,-0.3214990610979547,0.766999565057697,-0.225107248715362,-0.3253411773674485,0.1387044115766477,0.0529100521981098,0.1442153028805087,0.104040707108866,2021,development,2,A,2021-03
True,A,SIG,2021-04-29,2021-05-04,3,57.01178741455078,3.407364205134722,48083982.448387146,0.982998454404946,0.7769230769230768,0.9192307692307692,0.8307692307692308,0.6153846153846154,0.8846153846153846,0.946153846153846,2021-05-03,0.7170471913491901,-0.0717045580015835,0.6453426333476066,0.909420234769881,0.4938652462184273,0.1737444185187449,0.0100993466276162,2021-05-05,59.63356292385095,-0.0042544938871594,0.0772141765551812,-0.0627165131359609,-0.01087291485418,0.0772141765551812,-0.0871413611615863,rolling_daily_cohorts_cooldown_10,1,-0.0173309900536416,-0.0442661878862946,0.0463952385309982,0.6397294856870763,-0.009024648162112,0.0597600016293244,0.84927757648692,0.0187958840258188,0.0665067114022597,0.1816163279781886,-0.1115831537255509,-0.1115831537255509,0.581320667187699,-0.3311726772252803,-0.139273672897461,0.0690639484471979,0.0027055540623153,0.0876711126160893,0.0597659599822523,2021,development,2,A,2021-05
True,A,FCEL,2021-05-27,2021-06-01,2,295.20001220703125,23.85000152587892,180938581.0067215,0.9798356982823002,0.7910447761194028,0.917910447761194,0.7985074626865671,0.8731343283582089,0.7014925373134329,0.2537313432835821,2021-05-28,0.9308167827731416,-0.6163513940870243,0.3144653886861172,0.8166673448350694,0.711140942627756,0.1635230257671347,0.0130522910756099,2021-06-02,302.3999938964844,0.2043651440406506,0.2519841724372373,-0.0297619053626067,-0.0863095457351431,0.2519841724372373,-0.1051586919140425,rolling_daily_cohorts_cooldown_10,1,0.1603774343137305,0.3800842479214446,-0.0238094637393339,-0.4191263181497677,0.172475480075809,-0.0643541327785991,0.0256410709756826,-0.0379434817199202,-0.1173478799870351,0.0638722549326085,-0.0769230035176329,-0.4709677200590838,0.9573109750240536,-0.0297014192831899,-0.2014535446605895,-0.0676376160496822,0.0265674825515767,0.9482761947022168,0.0807926847548783,2021,development,2,A,2021-06
True,B,MRNA,2021-08-30,2021-09-01,2,370.6900024414063,35.9582000732422,9351201639.548492,0.989071038251366,0.7751937984496124,0.8604651162790697,0.8914728682170543,0.9689922480620154,0.4651162790697674,0.9844961240310076,2021-08-31,0.3890625839413319,0.1462812308433414,0.5353438147846734,0.7451967211344291,0.506802968147534,0.197534826874094,0.0185535795181479,2021-09-02,393.1300048828125,0.159718179139338,0.1686210864639603,-0.0113194417921819,0.1208760166445119,0.1824332926256342,-0.0113194417921819,rolling_daily_cohorts_cooldown_10,1,-0.1000267322386944,-0.0084790644475505,0.0694729468495252,1.0074190138092622,-0.0772244720297619,0.1483776955725972,0.911997529813602,0.0284630192141721,0.1273115414787764,0.205170292050574,-0.2548794755312188,-0.2548794755312188,0.6774851931806507,-0.424083927231133,0.2952162157835309,-0.0944227156338156,-0.034587413475177,0.3006862960598169,0.0970034256020325,2021,development,2,A,2021-09
True,A+,DDS,2021-08-30,2021-09-03,4,153.70790100097656,8.881414966229636,56660330.21064758,0.9914129586260734,0.7984496124031008,0.8682170542635659,0.9147286821705426,0.7131782945736435,0.7674418604651163,0.9069767441860463,2021-09-02,0.3507658010828391,-0.0052470881268892,0.3455187129559499,0.9193354902742278,0.6737414621483283,0.5178446248282796,0.0302225751550651,2021-09-07,158.0817659873276,-0.0213287279431416,0.0232455822962647,-0.070571925479549,-0.0195596239342712,0.0300276220473614,-0.070571925479549,rolling_daily_cohorts_cooldown_10,1,-0.0201562746215695,-0.0359126198158439,0.117796874887301,0.446919536421011,0.0373738761517015,0.0742153566160399,0.7504224179103722,0.0278711239107578,0.0385502083698843,0.1459001494314993,-0.0588877407037495,-0.0588877407037495,0.8201035283189799,-0.2719246034404212,0.0330475120889586,0.3539350067193925,0.0001491922733707,0.5703979405219176,0.0577811219097527,2021,development,2,A,2021-09
True,A,NOG,2021-10-28,2021-11-02,3,19.010311126708984,1.1717312739825352,25056200.002155304,0.987130961392884,0.7593984962406015,0.8872180451127819,0.8721804511278195,0.8571428571428571,0.5488721804511278,0.8646616541353384,2021-11-01,0.2784366785284977,-0.0135816039137963,0.2648550746147013,0.7816105057768642,0.5695133138518632,0.224108773430826,0.0137787020122646,2021-11-03,18.94665455356418,0.0365392102536634,0.0898781590070827,-0.0205796898578946,-0.013019839473867,0.0898781590070827,-0.0298196820730585,rolling_daily_cohorts_cooldown_10,1,-0.0132176202066041,-0.0575938517339748,0.1163550310067569,0.3863532183866875,-0.0346500045495592,0.1718192045915785,0.4561987875029416,0.0394235558080084,0.0849389556998634,0.1028878243146906,-0.1428057894377526,-0.1428057894377526,0.5470688953457118,-0.0734731113041264,0.2640571185841343,0.036266970889492,-0.0043084510071417,0.9901958584373984,0.0616366174215993,2021,development,2,A,2021-11
