reference_id,grade,ticker,formation_date,event_date,entry_date,entry_open,r5,mfe5,mae5,r10,mfe10,mae10,sma200_slope_percentile_d10,pullback_from_peak_atr,event_body_atr,event_body_return,close_location
A050,A,FSLY,2023-08-31,2023-09-05,2023-09-06,23.8799991607666,-0.044388588911003724,0.010343452957696453,-0.05318252073063612,-0.17587935524265697,0.010343452957696453,-0.1968173794290845,0.8455882352941176,-0.24343666589305535,0.17040690431120414,0.008823571367779115,0.7522931926911876
A051,A,RIOT,2023-08-31,2023-09-07,2023-09-08,11.300000190734863,-0.02920353257840025,0.003539819573261882,-0.10752213558227175,-0.15221241044217637,0.025663713005138256,-0.17522127986635716,0.7867647058823529,-0.25684879465731836,0.2758751017111792,0.026149680600802805,0.8469390932693918
A052,A,ACHR,2023-11-30,2023-12-07,2023-12-08,6.21999979019165,0.10932481159373619,0.12781352140036795,-0.030546557362093774,0.03376206514960378,0.12781352140036795,-0.030546557362093774,0.8623188405797102,-0.7734954026430929,0.15469883464120845,0.00969304397817461,0.7843140921475094
A053,A,BHVN,2024-01-31,2024-02-02,2024-02-05,44.790000915527344,0.08394727047727568,0.09243133076635468,-0.011833056109860518,0.10515737861572227,0.12145564892862293,-0.011833056109860518,0.9574468085106383,-0.36008065186603233,0.2766931578213007,0.0165683050268548,0.8613867743342694
A054,A,COIN,2024-01-31,2024-02-02,2024-02-05,128.6999969482422,0.10326347210611497,0.12315467349925302,-0.11025637256012011,0.4010101152613619,0.5045843355188457,-0.11025637256012011,0.75177304964539,-0.2926534470857301,0.2382296329438114,0.01828210927445184,0.8013093235161839
A055,A,IRON,2024-01-31,2024-02-02,2024-02-05,66.5999984741211,0.025375412614505377,0.055105078874309266,-0.028978984225138116,-0.010210215026356328,0.055105078874309266,-0.028978984225138116,0.8156028368794326,-0.14236469701312326,0.06101344157705283,0.0031208066817576263,0.935221221443839
A056,A,DELL,2024-03-28,2024-04-02,2024-04-03,113.39532803808571,0.05042871304263463,0.15595552909836718,-0.0011036357280546083,0.02793102952879889,0.15595552909836718,-0.01791328038208917,0.785234899328859,-0.20650383341208367,0.17073219422168875,0.008944569871514929,0.8994258228447501
A057,A,ROOT,2024-03-28,2024-04-02,2024-04-03,61.400001525878906,0.3073289030658113,0.4004885297523393,-0.003094502226130502,0.0071661012341104335,0.4004885297523393,-0.017263865585479543,1.0,-0.45001382095649456,0.5903719785105963,0.07034485915611532,0.9518528575307628
A058,A,OUST,2024-04-30,2024-05-02,2024-05-03,9.949999809265137,0.04020106330375239,0.057286498434680144,-0.07437183771894129,0.17185930361070678,0.4241206379822511,-0.07437183771894129,0.38461538461538464,-0.2719679509086515,0.02590106265868585,0.0020854539907342318,0.7812495809050662
A059,A,CATX,2024-06-28,2024-07-03,2024-07-05,10.65999984741211,0.12007502357346955,0.16135087163686657,-0.048780441982425926,0.11538466355693688,0.2232645542690792,-0.048780441982425926,0.8333333333333334,-0.4081630048479133,0.08698568394252827,0.012241065521826355,0.8709678411732017
A060,A,WGS,2024-08-30,2024-09-06,2024-09-09,33.33000183105469,0.13621352689515942,0.16861682037618198,-0.03660369497989069,0.21212119131169271,0.299729892437675,-0.03660369497989069,0.9863013698630136,0.13818593738287976,0.1633110889190997,0.011963289036816871,0.8190258629311558
A061,A,ALT,2024-09-30,2024-10-02,2024-10-03,6.21999979019165,-0.017684832859754307,0.04421223547323594,-0.02974275707714147,0.10289394934256646,0.16398714072867926,-0.04823146688377322,0.10457516339869281,-0.4271808713376366,0.09934469714590297,0.008038616144924848,0.8181818181818182
A062,A,LTBR,2025-02-28,2025-03-04,2025-03-05,10.81999969482422,-0.2338262296052953,0.007393708499300544,-0.30499074001603454,-0.1487984937233775,0.007393708499300544,-0.30499074001603454,0.9808917197452229,-0.48828598585024735,0.754623839074892,0.16381153190316233,0.7699999809265128
A063,A,QBTS,2025-04-30,2025-05-06,2025-05-07,7.119999885559082,0.5070224318400784,0.6629213964738963,-0.04213479195500691,1.3258426590047687,1.470505679117251,-0.04213479195500691,1.0,-1.0370901016193748,0.1872525988655843,0.018309875519307628,0.9459459807770129
A064,A,QBTS,2025-05-30,2025-06-03,2025-06-04,17.420000076293945,-0.02812857456786022,0.087830119399805,-0.07634901939615879,-0.10734786896493054,0.087830119399805,-0.14810562068923605,1.0,0.1488334825218351,0.20836728844363558,0.022260782144173152,0.980391716874792
A065,A,APPS,2025-06-30,2025-07-03,2025-07-07,6.03000020980835,-0.15754564727162568,0.03648420937594676,-0.1641791398854341,-0.10945278628277932,0.03648420937594676,-0.16583747350015143,0.5432098765432098,-0.16666650661715862,0.23611121551122127,0.02901025126632395,0.7551023982950648
A066,A,GRRR,2025-06-30,2025-07-07,2025-07-08,21.174999237060547,-0.05218415971899326,0.16646997180096412,-0.07971663689070907,-0.15608021331319488,0.16646997180096412,-0.15608021331319488,0.8950617283950617,-0.46868525585259996,0.0018051096586899904,-0.0002379986177737381,0.9292932212043274
A067,A,WGS,2025-07-31,2025-08-06,2025-08-07,107.79000091552734,0.14212820822619876,0.14314871670952045,-0.04471657532131901,0.11596622964866632,0.1833194356470591,-0.04471657532131901,0.345679012345679,-0.5397954427895445,0.16110838105718217,-0.009080707952390354,0.7825108924169619
A068,A,LASR,2025-11-28,2025-12-05,2025-12-08,36.5,-0.010410988167540713,0.05849310469953983,-0.038082175058861356,0.03315065984856602,0.05849310469953983,-0.06068493568733946,0.7965116279069767,-0.016131028377675372,0.0,0.0,0.946233295323093
A069,A,NVTS,2026-01-30,2026-02-03,2026-02-04,9.020000457763672,-0.025498945037489285,0.028824751886097122,-0.1851441760952135,-0.10310424146102048,0.028824751886097122,-0.1851441760952135,0.5953757225433526,0.18532117767920225,0.12679845573126766,0.014574003736436136,0.934426357655652
A070,A,TMC,2026-01-30,2026-02-03,2026-02-04,7.199999809265137,-0.11111107431811951,0.0,-0.21805551894652897,-0.18055552060221358,0.0,-0.22499999006589222,0.4277456647398844,-0.15452289645838033,0.2496137352678121,0.030390744252421387,0.878504531291222
A071,A,BIOA,2026-01-30,2026-02-04,2026-02-05,20.07999992370605,-0.004482079329175437,0.07071713554229264,-0.03834663648851022,0.002988021223623294,0.1205179325442598,-0.05229079885707244,0.9595375722543352,-0.2695550122125906,0.07943632060433355,-0.007389144047671881,0.7928389079497264
A072,A,CDE,2026-03-31,2026-04-02,2026-04-06,19.11852939398363,0.05747132447875103,0.09143161967437718,-0.048066869138524426,0.06478585083058164,0.12173462039625793,-0.048066869138524426,0.3352272727272727,-0.6762981474903906,0.7944851125113097,0.0676734367234395,0.9166671761082509
A073,A,NBIS,2026-03-31,2026-04-02,2026-04-06,108.66000366210938,0.3341615712760677,0.37879626610450967,-0.01113571390656154,0.44616228689162507,0.5526412757953709,-0.01113571390656154,0.45454545454545453,0.09902712557341292,1.293610719246154,0.1287210409845898,0.9890368499255282
A074,A,NVTS,2026-03-31,2026-04-02,2026-04-06,8.789999961853027,0.08532423245220255,0.13936295640341312,-0.05802050410638704,0.4015926903629965,0.4641638158603525,-0.05802050410638704,0.09090909090909091,-0.5168830615632753,0.7640882835990533,0.08374388112801823,0.8021394956028959
A075,A,STOK,2026-03-31,2026-04-02,2026-04-06,32.959999084472656,0.041565618465913,0.1016384217800701,-0.03428395607264878,0.13076460840441717,0.13319173275452378,-0.03428395607264878,0.6534090909090909,-0.6593226773638904,0.6834447998070109,0.05476806420095981,0.90841736726133
A076,A,TTMI,2026-03-31,2026-04-02,2026-04-06,97.16999816894533,0.25028301073485704,0.2674694451262245,-0.02902130027749117,0.2991664118824149,0.30400330834798805,-0.02902130027749117,0.6875,-0.5031444200516866,0.9305609054292437,0.08035021312501023,0.9250895387529529
A077,A,HUT,2026-04-30,2026-05-04,2026-05-05,79.77999877929688,0.2808975182376765,0.3954625662384079,-0.034820756084676496,0.2058159741813177,0.40711962714848093,-0.034820756084676496,0.7456647398843931,-0.18960275115658237,0.08364939878279865,0.005796787241505452,0.8760338047588122
A078,A,TYRA,2026-04-30,2026-05-04,2026-05-05,35.0,-0.028285762241908485,0.015285709926060376,-0.07828576224190853,0.018857138497488934,0.06485715593610486,-0.07828576224190853,0.7745664739884393,-0.25663610684994764,0.5227756431924525,0.032314877924087604,0.7853403768761421
A079,A,PRAX,2026-07-31,2026-08-05,2026-08-06,350.4700012207031,0.10231969990772538,0.10326134138543908,-0.019231290013123292,0.10192028161123279,0.11978203794935327,-0.019231290013123292,0.7471910112359551,0.340035606535924,0.2331201330817615,0.013428606305803559,0.8840939972238959
B001,B,CYTK,2020-03-31,2020-04-06,2020-04-07,12.670000076293944,0.06945541508617925,0.17206000726508663,-0.05682717148328631,0.18547753491072738,0.2320441643788269,-0.05682717148328631,0.3277310924369748,0.13249037825578852,0.054200635392350996,0.007275679338765162,0.7260274867400002
B002,B,TSLA,2020-04-30,2020-05-06,2020-05-07,51.81399917602539,0.017691511035816232,0.08502208944903478,-0.017897360685028785,0.04934317691238621,0.08502208944903478,-0.017897360685028785,0.9741379310344828,-0.3109003387451907,0.11568425208434037,0.007830028486429885,0.748345612432538
B003,B,NIU,2020-07-31,2020-08-04,2020-08-05,22.6200008392334,-0.09725909289639145,0.0035366896877959686,-0.10079578258418742,-0.10963754896434419,0.0035366896877959686,-0.16003539809577128,0.7931034482758621,0.08984294097876085,0.06488603959108001,-0.005777740478515647,0.7338136011855755
B004,B,NEGG,2021-05-28,2021-06-02,2021-06-03,201.6000061035156,0.027777731523733973,0.0793650769622718,-0.04563497980405451,0.02182536588925066,0.11111107747180649,-0.04563497980405451,0.4925373134328358,-0.11740532984923609,0.0821838204676234,-0.013409976105525967,0.7407405314295644
B005,B,CLF,2021-06-30,2021-07-02,2021-07-06,22.229999542236328,0.038236635131492,0.05488084776543345,-0.0998650184016674,-0.133603210729338,0.05488084776543345,-0.16734140305700873,0.6834532374100719,0.08525814625901848,0.0994680631575652,0.006297854245614021,0.7123298408799972
B006,B,CYH,2021-06-30,2021-07-02,2021-07-06,15.760000228881836,0.020939081149332406,0.03172588786411934,-0.0666243766171164,-0.09708126043308185,0.03172588786411934,-0.11802034158241448,0.7913669064748201,-0.4091469652382823,0.04813473456522206,-0.0025429092827131683,0.7169799098507409
B007,B,NOV,2022-11-30,2022-12-02,2022-12-05,21.110369199257825,-0.15798156416300335,0.0021805161969083997,-0.15973034442905343,-0.1321874516112017,0.0021805161969083997,-0.16147902394846414,0.4744525547445255,-0.6838668945402392,0.5998805392791077,0.02267573774604137,0.7462685717376544
B008,B,IMVT,2023-01-31,2023-02-02,2023-02-03,16.399999618530273,0.13231708090054295,0.17621959537923848,-0.06646336733337421,0.09085364669366336,0.17621959537923848,-0.06646336733337421,0.9927007299270073,-0.16286549582709306,0.040717538868241934,0.0027412908463053665,0.7375008940705243
B009,B,VRDN,2023-01-31,2023-02-02,2023-02-03,36.77000045776367,-0.05656790332227235,0.03345117016381827,-0.11952679910385222,-0.10633668204337887,0.03345117016381827,-0.12727767873028784,0.948905109489051,-0.2872697328858839,0.13875352757598697,-0.007226992862758741,0.7249073267854661
B010,B,FDMT,2023-05-31,2023-06-02,2023-06-05,18.26000022888184,0.2031762890454154,0.21796273233015406,-0.003833499120854511,0.12431546710351116,0.3198247579072184,-0.003833499120854511,0.6715328467153284,-0.3161730187231013,0.09728483837866869,0.006578993461579419,0.7058824849375612
B011,B,AMSC,2024-01-31,2024-02-02,2024-02-05,11.0,0.028181856328790778,0.0336363532326438,-0.0736364017833363,0.2981817939064719,0.3318181471391155,-0.0736364017833363,0.8368794326241135,-0.25087806941485646,0.08028090565084502,-0.007111104329427187,0.7142849357769131
B012,B,AAOI,2024-04-30,2024-05-02,2024-05-03,10.600000381469728,-0.005660416741266383,0.17358482383926566,-0.016981160254527006,0.0594338809522994,0.17358482383926566,-0.07547171339100855,0.20279720279720279,-0.019505060334166945,0.13003952292219967,0.009756134777534564,0.7142859089131807
B013,B,NVAX,2024-06-28,2024-07-02,2024-07-03,12.979999542236328,-0.08012326645073564,0.017719607397691517,-0.10015402795896955,0.22110947152922056,0.30508483293359334,-0.10015402795896955,0.9,-0.47037813064079353,0.10717495082500791,0.014073518820378661,0.7368426336148626
B014,B,SMCI,2024-06-28,2024-07-03,2024-07-05,84.7300033569336,0.04947472615715265,0.10297413110402176,-0.022483256617686798,-0.053924230651723914,0.1369054409835786,-0.08642753907869727,0.84,-0.06616133251841531,0.1655687957912528,0.011717712317180995,0.7183516476564625
B015,B,CDE,2024-09-30,2024-10-02,2024-10-03,6.8722827338134636,-0.09738370186381329,0.030523260850852107,-0.12354646800264213,-0.05087206582350157,0.030523260850852107,-0.12354646800264213,0.7777777777777778,-0.34482692884274485,0.3448278027767263,0.021802339080283728,0.7333337571883171
B016,B,PPTA,2024-12-31,2025-01-03,2025-01-06,12.850000381469728,-0.14396889700777837,0.029571918247922824,-0.15369652317814453,-0.048249091115006415,0.029571918247922824,-0.15369652317814453,0.8012820512820513,-0.38443015457883084,0.11746451485636747,-0.009830175228074167,0.7368426336148657
B017,B,LUMN,2024-12-31,2025-01-08,2025-01-10,5.400000095367432,0.02407409484167289,0.09074069675267715,-0.048148189683345666,0.09629629106351545,0.13333329212518463,-0.048148189683345666,0.8333333333333334,-1.0249303930049445,0.027701464022109393,-0.0018083595845256317,0.7499994039544049
B018,B,CRMD,2025-01-31,2025-02-05,2025-02-06,10.720000267028809,-0.06716420234086118,0.01026116174787517,-0.08675375765018922,0.00932830459929912,0.05223875485010554,-0.08675375765018922,0.7483870967741936,0.1481479955253818,0.24691450325124698,0.01908404309880085,0.7368436903169426
B019,B,AGX,2025-03-31,2025-04-02,2025-04-03,126.03981670550233,0.11584415562340267,0.17109407313270797,-0.12637536322364062,0.16881477264636513,0.21109721471584963,-0.12637536322364062,0.4240506329113924,0.20614049187060773,0.7670616552649244,0.05399012973641515,0.7225433161845219
B020,B,QUBT,2025-04-30,2025-05-06,2025-05-07,7.085000038146973,0.24064924693380596,0.3493296214740804,-0.023288632457958536,0.6245589508694185,0.82921665044007,-0.023288632457958536,0.9871794871794872,-1.3430407638670994,0.08482356332781871,-0.008403353487606458,0.7142859089131788
B021,B,SRRK,2025-06-30,2025-07-07,2025-07-08,35.369998931884766,0.09103763974955648,0.0924512455898292,-0.0499292873526227,0.16256715220922957,0.24314397931931442,-0.0499292873526227,0.7160493827160493,-0.2386312784838726,0.14856409602720858,-0.008938539152060998,0.746031649919316
B022,B,AMLX,2025-07-31,2025-08-06,2025-08-07,8.0,0.03750002384185791,0.06124997138977051,-0.06499999761581421,0.0037499666213989258,0.06124997138977051,-0.06499999761581421,0.8148148148148148,-0.21739252327773545,0.11857602657698231,0.007380008007110472,0.7241353228922597
B023,B,VSTM,2025-09-30,2025-10-02,2025-10-03,9.010000228881836,0.025527140554231886,0.04994448366634319,-0.05771370083840777,0.05549389426175977,0.09877906404436199,-0.05771370083840777,0.5798816568047337,-0.12658216387505947,0.22151803229213834,0.015819139391402892,0.7241381578298272
B024,B,AEVA,2026-01-30,2026-02-03,2026-02-04,12.81999969482422,0.009360365711048146,0.11544465921541014,-0.12753504790391024,0.010920463857676532,0.11544465921541014,-0.12753504790391024,0.13872832369942195,-0.17959267525428751,0.016541353519012116,-0.002668688373840822,0.736401369778837
B025,B,AG,2026-03-31,2026-04-02,2026-04-06,21.573214681659735,-0.0476631343759214,0.07820453682699435,-0.07311428522192331,-0.005552994847454307,0.07820453682699435,-0.07311428522192331,0.7443181818181818,-0.5999998395975006,0.7882355702636392,0.06536586110184839,0.7431697634158009
B026,B,MXL,2026-05-29,2026-06-04,2026-06-05,91.4499969482422,-0.1132859590603924,0.0004374075107946851,-0.25893932307704637,-0.02941492511513355,0.03663210732977484,-0.25893932307704637,1.0,-0.6841736919676227,0.5339893210578648,0.06898901645907962,0.7167209455990707
